"valence","tempo","duration_ms"
0.632,129.986,168548
0.393,124.945,123030
0.835,133.031,504507
0.863,101.937,196960
0.886,135.814,167947
0.63,95.989,196733
0.685,191.974,195253
0.683,119.075,227027
0.494,184.267,207573
0.95,137.067,201920
0.45,169.07,185373
0.962,91.05,198693
0.53,141.979,243160
0.195,176.154,312102
0.0381,168.421,299294
0.687,102.664,175627
0.283,116.848,125040
0.589,101.119,232080
0.282,200.941,230267
0.877,120.528,163587
0.531,79.882,349787
0.736,95.513,237440
0.325,93.154,134587
0.86,93.008,192827
0.182,100.891,248880
0.531,79.882,349787
0.815,90.081,291433
0.424,101.042,290700
0.612,112.055,274200
0.648,85.083,274200
0.854,80.136,231450
0.612,94.095,277500
0.643,136.131,228711
0.624,170.07,269976
0.674,139.134,289050
0.249,139.381,120650
0.626,178.122,202187
0.107,100.075,145200
0.0848,124.027,153092
0.183,139.984,162944
0.679,153.07,156863
0.569,145.022,158897
0.604,116.956,211667
0.609,104.936,189053
0.317,86.08,242990
0.819,169.893,173733
0.717,100.089,153013
0.468,104.817,215960
0.96,139.906,165040
0.712,105.073,175707
0.744,114.951,175400
0.62,169.789,141427
0.668,153.943,272947
0.53,82.825,154840
0.875,114.952,194453
0.426,84.421,296893
0.823,118.009,152600
0.671,119.37,207067
0.44,150.603,188773
0.718,178.291,197333
0.346,84.164,205440
0.852,134.848,140093
0.497,89.676,181653
0.817,204.854,130693
0.383,85.938,227773
0.785,96.197,190027
0.303,81.483,229053
0.611,129.644,202080
0.281,138.028,232467
0.962,169.878,162827
0.482,123.072,191293
0.545,94.8,186960
0.223,138.394,246840
0.775,157.624,181733
0.641,111.385,142773
0.353,91.325,274720
0.559,81.985,259453
0.411,128.969,198840
0.45,72.757,216053
0.461,81.458,183920
0.24,97.428,333293
0.595,170.784,226787
0.412,116.545,278280
0.266,130.329,254533
0.2,93.949,148947
0.642,115.504,265440
0.712,177.293,190707
0.356,173.483,181227
0.567,146.762,197600
0.891,113.972,210227
0.286,121.553,311867
0.966,144.616,175733
0.755,118.566,219973
0.185,113.319,232200
0.495,128.435,184200
0.222,107.152,191867
0.409,150.368,165907
0.422,79.439,197560
0.405,144.697,67040
0.155,77.332,149360
0.276,68.921,246573
0.85,146.863,106200
0.797,80.925,171800
0.899,113.637,92933
0.738,181.613,226333
0.226,95.04,174600
0.469,100.039,144000
0.316,95.01,204632
0.315,109.882,65024
0.0367,96.992,123904
0.0348,82.704,101205
0.0607,111.725,114944
0.0387,133.356,97963
0.0396,68.439,99840
0.0661,61.391,57643
0.0628,76.279,123904
0.0597,79.588,138240
0.074,116.737,82944
0.0848,142.42,143895
0.0364,89.806,73216
0.0342,76.438,114347
0.0391,91.973,94891
0.0352,122.592,180651
0.0398,118.617,67925
0.034,150.016,201557
0.0578,84.923,97696
0.037,168.654,215979
0.0576,76.874,192171
0.645,107.667,225227
0.961,120.291,223573
0.789,127.316,223800
0.861,111.942,210427
0.873,156.564,183147
0.701,122.559,253467
0.926,126.456,252787
0.338,115.73,283013
0.805,122.116,254573
0.914,131.353,213093
0.576,122.61,196813
0.964,118.59,225893
0.849,117.848,254307
0.457,93.83,98387
0.845,123.852,156093
0.964,130.71,193893
0.775,117.595,169107
0.896,121.027,232693
0.854,150.88,179333
0.809,121.354,271600
0.535,171.503,345093
0.895,130.099,296400
0.759,144.484,214187
0.435,121.615,242880
0.647,89.986,157947
0.773,128.796,272080
0.508,154.308,187027
0.377,116.844,297800
0.787,134.986,201627
0.593,145.56,217347
0.557,95.951,211320
0.877,147.575,211960
0.215,79.22,249880
0.775,129.014,264320
0.781,138.612,296893
0.727,106.056,340227
0.389,119.919,266747
0.956,158.895,296053
0.591,138.82,305747
0.923,129.396,226400
0.96,153.381,231547
0.962,117.889,237213
0.458,111.344,234320
0.746,153.056,264827
0.969,133.893,184707
0.601,127.909,228760
0.891,103.343,243827
0.688,131.155,195880
0.869,143.363,270773
0.749,126.234,176560
0.34,144.978,372052
0.536,129.999,338750
0.0915,139.943,378305
0.629,144.997,376000
0.433,145.029,309000
0.488,149.997,401500
0.367,124.012,443000
0.545,135.032,287213
0.638,144.993,316000
0.562,119.981,417853
0.0772,145.001,378373
0.294,144.983,519500
0.392,147.023,289000
0.364,144.939,355172
0.303,144.955,297215
0.229,147.921,365575
0.36,144.982,376000
0.84,178.512,184459
0.266,116.995,196000
0.794,138.801,246761
0.79,161.352,130032
0.892,108.511,162763
0.897,117.285,271295
0.821,157.907,202478
0.638,78.199,270872
0.717,112.897,242884
0.074,128.024,305625
0.134,70.685,596960
0.105,141.006,609267
0.231,139.254,374347
0.244,131.701,562560
0.0899,121.455,956333
0.0385,84.062,794867
0.134,102.956,779160
0.45,136.258,191359
0.696,148.066,99601
0.358,88.236,220915
0.335,119.672,168765
0.113,91.281,304076
0.5,123.216,187710
0.272,130.022,258856
0.119,168.642,189012
0.168,68.794,23373
0.378,95.632,195280
0.193,147.072,84973
0.44,77.355,159787
0.403,127.852,104173
0.494,141.37,113213
0.402,93.662,88600
0.318,144.448,188387
0.567,97.128,177053
0.535,89.341,182960
0.394,89.298,144213
0.204,95.708,178200
0.798,153.258,117147
0.251,93.536,89720
0.365,92.874,147693
0.578,98.026,92853
0.482,146.233,187120
0.158,76.042,185227
0.532,129.978,113173
0.508,97.838,134507
0.803,148.826,72387
0.391,180.035,133933
0.636,78.216,118027
0.594,152.431,65667
0.883,87.742,92080
0.557,90.618,139240
0.724,99.133,93227
0.824,175.41,138640
0.791,144.622,47360
0.662,108.991,65600
0.275,91.348,199333
0.362,138.574,225880
0.246,128.03,277943
0.495,180.043,184707
0.377,82.798,180018
0.445,127.684,287967
0.366,87.877,256494
0.439,139.709,171005
0.217,85.761,167508
0.555,146.06,279972
0.511,129.911,159518
0.611,87.993,287355
0.358,126.032,178860
0.484,162.627,201367
0.193,144.09,270500
0.154,132.24,405366
0.169,144.077,440522
0.0741,144.025,285554
0.131,143.668,329454
0.294,100.724,375885
0.074,133.269,413725
0.103,133.342,212743
0.14,126.729,330666
0.097,147.898,321542
0.277,147.227,383088
0.151,90.031,395615
0.191,134.89,254645
0.0851,144.657,325395
0.538,128.079,129627
0.707,78.799,162387
0.488,107.324,134653
0.56,105.135,169307
0.534,145.331,153987
0.537,97.711,137053
0.517,108.915,121267
0.412,137.163,132173
0.352,147.032,225533
0.784,108.944,135307
0.483,95.944,160213
0.614,139.431,86827
0.56,154.675,171093
0.249,95.364,195587
0.467,104.326,131013
0.171,78.301,115000
0.409,96.341,125480
0.934,86.764,82600
0.704,104.656,184800
0.852,117.055,126280
0.784,87.927,201933
0.446,87.891,187160
0.0648,179.326,159200
0.683,145.45,123120
0.817,102.835,112773
0.528,96.793,44853
0.653,93.753,187440
0.244,84.832,192120
0.463,108.083,151040
0.625,158.167,123440
0.856,105.507,146053
0.798,107.843,145293
0.949,98.862,115920
0.674,82.455,196013
0.129,99.98,136800
0.225,129.914,243747
0.166,133.757,726946
0.521,101.508,396506
0.455,113.753,670053
0.284,96.963,369906
0.509,81.985,208758
0.488,151.969,129474
0.558,103.133,68827
0.758,130.012,172427
0.712,152.92,190000
0.604,97.492,231013
0.101,137.981,202360
0.458,119.982,173387
0.813,123.006,189640
0.503,75.964,185293
0.536,134.88,218760
0.751,99.948,178213
0.492,133.048,224213
0.431,187.746,220200
0.319,182.936,193827
0.706,96.771,205093
0.244,174.023,168762
0.692,172.407,231227
0.216,136.462,327600
0.735,97.759,179373
0.385,95.056,214480
0.662,132.336,199267
0.0434,74.263,319827
0.897,178.677,148933
0.0367,110.623,326347
0.515,116.075,185667
0.406,170.873,228733
0.885,125.433,200027
0.695,99.803,264480
0.339,169.724,277787
0.414,121.195,140520
0.378,98.438,466480
0.662,84.813,125893
0.426,138.231,430800
0.821,147.575,152387
0.0421,83.544,233853
0.834,131.917,215082
0.404,143.989,161667
0.465,109.118,281093
0.516,135.208,174053
0.923,105.173,125773
0.571,114.092,141573
0.63,94.252,176053
0.868,130.735,127320
0.549,151.888,111880
0.398,172.013,86693
0.89,130.053,63653
0.912,137.619,76587
0.764,77.653,70627
0.499,123.791,156627
0.306,95.463,219507
0.261,75.927,131573
0.615,111.712,49280
0.0329,118.904,209714
0.263,73.971,233798
0.296,147.046,262928
0.367,70.499,133204
0.249,120.99,258395
0.853,95.887,137720
0.653,92.038,154120
0.139,143.629,110160
0.691,113.618,181920
0.378,137.571,110800
0.392,79.194,140693
0.654,106.986,164360
0.778,96.065,61000
0.51,98.939,112640
0.544,96.109,134693
0.915,151.127,75520
0.926,85.196,119160
0.641,171.088,170040
0.924,111.241,88920
0.56,165.464,153120
0.673,88.17,120000
0.406,100.04,205079
0.173,103.027,200124
0.101,114.052,189474
0.0786,93.014,210323
0.0364,68.089,175769
0.299,139.515,260187
0.436,121.48,207067
0.0548,85.528,302240
0.0935,98.043,121853
0.284,131.635,273733
0.476,144.024,264893
0.126,131.538,151733
0.318,120.02,231075
0.474,145.264,189120
0.368,109.941,212653
0.403,123.994,151520
0.649,102.988,117253
0.912,105.171,133813
0.818,107.853,107133
0.656,145.176,92107
0.601,111.123,114547
0.0377,84.299,384707
0.0388,168.606,280253
0.163,103.742,147867
0.239,98.911,164960
0.187,103.025,276200
0.0386,65.623,1268987
0.0372,134.188,1138813
0.384,65.735,252387
0.447,173.66,59333
0.926,119.18,36600
0.637,70.719,141573
0.344,80.22,148347
0.0391,104.679,117200
0.752,117.393,51480
0.562,76.567,396893
0.0365,91.995,1065600
0.0386,72.774,689298
0.0337,122.642,652172
0.0336,99.655,669928
0.148,138.373,515374
0.0802,91.008,836419
0.0755,85.989,255383
0.401,98.365,207320
0.262,133.818,159580
0.378,129.332,106916
0.255,160.831,277408
0.114,176.441,139121
0.187,106.688,139666
0.516,156.364,186370
0.741,148.036,94400
0.373,141.109,327601
0.653,84.626,110664
0.294,99.79,256996
0.153,173.981,260000
0.622,173.985,226207
0.312,140.004,219429
0.394,139.987,264000
0.581,174.002,337931
0.213,90.099,124000
0.814,110.37,214600
0.283,62.905,301280
0.594,204.065,174573
0.329,158.009,240000
0.493,96.34,212933
0.353,116.724,225120
0.853,111.031,166347
0.309,67.539,262640
0.845,131.773,164387
0.641,98.307,267720
0.918,129.938,132653
0.248,117.531,215266
0.174,180.001,176144
0.239,119.972,146000
0.263,119.87,163000
0.0327,67.83,220590
0.633,163.683,140771
0.0367,81.082,104998
0.166,74.788,103764
0.0441,140.512,130032
0.174,104.248,217420
0.0269,87.692,162540
0.031,66.125,174222
0.0421,138.359,63565
0.0397,76.917,172698
0.041,124.396,112544
0.0311,74.244,158766
0.032,143.128,195628
0.442,110.631,221388
0.0353,137.734,72200
0.0294,68.741,153542
0.0619,172.113,74304
0.216,48.581,64093
0.0352,146.23,121034
0.214,176.088,261925
0.231,100.015,128453
0.613,93.016,217120
0.743,168.046,194853
0.451,175.834,209587
0.902,91.315,188853
0.697,133.779,210493
0.417,180.655,63880
0.352,150.192,149733
0.66,131.938,187773
0.662,144.038,205160
0.82,165.953,241440
0.809,136.322,140627
0.725,120.046,144413
0.704,118.132,207360
0.576,127.987,220240
0.857,160.018,208293
0.819,188.884,204453
0.784,126.035,166427
0.608,140.836,214533
0.715,141.978,150933
0.798,140.022,219840
0.803,125.533,205000
0.846,96.515,178550
0.84,102.406,114773
0.649,152.39,149453
0.678,93.6,170000
0.562,96.411,164213
0.713,107.51,136747
0.28,115.213,79320
0.611,146.807,108147
0.572,149.418,89147
0.26,106.678,117493
0.452,91.597,131280
0.338,79.636,143707
0.496,115.584,49093
0.294,82.082,121453
0.538,105.013,40173
0.0396,130.103,70547
0.767,138.146,112707
0.598,144.545,59067
0.503,94.899,110827
0.171,82.351,224800
0.233,183.042,167573
0.318,99.808,150840
0.829,92.413,70133
0.561,103.706,148467
0.214,135.544,48680
0.345,147.854,83867
0.554,152.909,92440
0,0,8813
0.86,104.029,48507
0.399,135.544,137107
0.269,91.601,128867
0.958,119.259,52200
0.509,121.513,349457
0.531,129.306,348262
0.0833,97.199,342067
0.199,114.684,413908
0.646,89.928,413299
0.564,80.392,785061
0.65,139.831,702455
0.15,130.604,489578
0.524,130.645,547600
0.247,104.463,487716
0.288,128.002,670184
0.199,100.659,444661
0.338,132.181,505231
0.266,116.018,115053
0.317,91.993,172174
0.353,128.131,234452
0.103,176.219,270953
0.417,131.257,250207
0.379,181.944,198171
0.302,100.808,254400
0.0378,208.033,191733
0.143,121.797,164267
0.265,101.613,254187
0.171,179.93,234335
0.185,167.066,224033
0.305,96.497,207760
0.921,113.756,186480
0.604,81.942,236880
0.576,75.666,229147
0.937,124.41,198133
0.893,126.372,204147
0.968,92.846,232200
0.784,116.169,171640
0.293,79.85,244800
0.715,97.194,180107
0.967,129.29,198493
0.961,124.364,208880
0.904,123.302,231573
0.789,96.242,244400
0.653,137.853,188107
0.56,164.694,242640
0.965,118.563,194307
0.868,142.098,230120
0.963,165.528,222253
0.554,109.981,215213
0.46,120.139,237373
0.832,84.405,186600
0.609,150.948,187427
0.883,118.384,207507
0.943,112.546,213653
0.36,144.758,147387
0.97,115.346,213933
0.964,126.272,197600
0.906,89.116,254560
0.486,121.28,173133
0.88,112.829,265799
0.196,136.484,229552
0.0355,64.797,91069
0.0396,129.608,374195
0.0287,168.948,353077
0.177,70.501,358292
0.562,83.953,206000
0.519,96.393,136680
0.869,113.793,129053
0.37,87.759,176147
0.657,101.883,171133
0.859,86.824,98107
0.485,91.274,137387
0.662,105.463,130520
0.844,124.79,56160
0.542,100.019,202750
0.52,103.966,134346
0.343,135.035,174875
0.521,103.507,161125
0.491,147.132,182852
0.396,89.972,217000
0.248,139.936,194000
0.525,124.964,180500
0.251,150.067,181625
0.544,101.511,214875
0.54,138.108,210375
0.31,98.043,209750
0.829,169.958,151625
0.706,114.954,179750
0.499,101.012,99875
0.493,97.964,218000
0.301,129.989,113313
0.124,144.799,116821
0.536,110.004,141642
0.945,90.035,63991
0.327,129.977,55946
0.692,120.169,82942
0.836,119.937,82941
0.26,100.02,57584
0.939,160.045,106354
0,0,4661
0.823,104.987,125295
0.749,169.95,87568
0.654,108.891,29164
0.313,110.011,111482
0.366,95.011,132632
0.668,129.975,36947
0.425,100.031,61472
0.903,100.021,76794
0.875,100.001,100264
0.276,179.931,133654
0.453,149.818,75194
0.715,160.085,61115
0.55,73.184,57528
0.113,71.425,114590
0.468,103.91,63570
0,220.52,19922
0.877,104.932,142895
0.718,90.129,42664
0.679,117.967,58127
0.951,80,73375
0.222,79.984,128265
0.564,120,72027
0.316,99.991,72075
0.748,119.998,79969
0.558,100.098,50500
0.954,139.67,32554
0.695,169.968,56469
0.206,80.013,81026
0.445,100.142,54149
0.371,112.031,85714
0.294,74.738,229692
0.934,112.012,87586
0.225,112.095,47216
0.597,124.288,36422
0.366,119.995,195834
0.356,69.018,48608
0.419,128.039,148386
0.712,108.861,24520
0.713,99.954,50769
0.265,100.127,92704
0.0804,108.431,133094
0.152,120.042,249051
0.625,122.243,134661
0.973,172.521,97959
0.383,200.309,77767
0.961,148.707,127869
0.944,137.495,100650
0.224,180.532,161228
0.953,148.967,191086
0.963,150.082,145110
0.521,129.989,225907
0.185,56.624,136046
0.97,145.003,70818
0.51,140.023,242364
0.592,101.538,214230
0.636,111.718,93022
0.621,121.982,135314
0.914,87.416,196702
0.929,157.927,56033
0.0507,124.439,349231
0.467,120.898,318134
0.942,146.13,121373
0.72,138.738,155733
0.764,158.966,88520
0.323,95.62,295520
0.779,100.145,86800
0.586,112.188,154413
0.419,158.075,138307
0.404,95.95,125147
0.573,144.738,180573
0.166,99.789,185347
0.119,85.291,59400
0.782,99.302,71693
0.45,144.267,106027
0.205,108.208,40467
0.172,79.684,161907
0.707,117.263,138693
0.469,92.904,90147
0.374,83.774,213453
0.436,126.762,124427
0.614,94.153,129280
0.657,93.457,136813
0.876,158.587,59533
0.24,125.276,200307
0.552,115.145,123160
0.871,95.901,137720
0.549,134.01,214227
0.612,130.018,228856
0.61,133.041,244227
0.71,99.803,138900
0.872,72.747,194120
0.928,114.996,121200
0.677,133.275,179080
0.673,94.078,99820
0.429,95.079,118620
0.418,99.976,96100
0.575,75.003,141100
0.516,88.163,169040
0.321,128.838,119220
0.605,165.009,234250
0.705,108.002,174375
0.812,150.081,194875
0.829,131.989,274625
0.867,126.011,212000
0.848,170.013,197500
0.803,119.992,212500
0.874,72.974,204370
0.909,143.539,234413
0.964,138.776,190578
0.968,140.304,239091
0.722,73.428,229099
0.923,78.416,188035
0.586,129.087,249916
0.878,135.607,206360
0.911,145.795,220982
0.947,134.383,183723
0.81,135.158,169870
0.761,124.589,183090
0.738,79.047,158976
0.805,131.934,203769
0.337,94.842,297347
0.464,93.574,255760
0.717,162.782,186547
0.195,134.046,320027
0.502,124.805,239307
0.219,164.597,283853
0.522,79.882,413720
0.734,116.436,255493
0.744,175.403,343573
0.736,164.015,263173
0.544,137.993,187941
0.548,105.688,153173
0.284,126.058,277440
0.181,86.943,196693
0.147,76.993,265933
0.78,109.911,179440
0.132,115.424,236120
0.308,116.032,256813
0.844,139.009,191093
0.403,143.923,211560
0.109,74.309,198173
0.605,114.959,213307
0.134,72.928,281680
0.0568,77.848,210907
0.0519,89.61,173973
0.279,135.351,194280
0.667,128.643,185880
0.249,108.189,233920
0.0984,115.004,361920
0.0337,123.366,278613
0.253,93.75,167267
0.272,77.783,211653
0.184,183.643,619427
0.451,108.984,207240
0.112,69.966,330427
0.0674,83.818,312093
0.0865,135.046,302787
0.039,88.094,404347
0.0872,97.257,241987
0.0387,96.238,400373
0.675,105.593,225107
0.41,174.732,200293
0.42,97.677,228027
0.926,131.079,196240
0.452,77.81,239680
0.722,135.066,229267
0.912,137.929,185667
0.831,157.128,145160
0.855,133.617,160240
0.473,117.027,267387
0.909,133.097,167653
0.861,134.955,213653
0.965,131.037,246533
0.75,96.784,235213
0.568,76.807,239813
0.827,103.948,258333
0.215,173.188,208533
0.894,156.56,150627
0.437,105.112,298627
0.286,165.942,210939
0.503,89.607,44539
0.91,143.401,100336
0.805,125.624,61746
0.901,84.028,119667
0.313,92.398,118152
0.388,175.819,92029
0.838,125.695,60134
0.307,113.619,50786
0.165,96.569,149394
0.443,167.651,159208
0.35,85.506,191138
0.938,169.29,62826
0.506,86.52,151014
0.354,158.475,80240
0.0427,88.651,126903
0.753,185.019,64026
0.591,83.489,80720
0.38,142.446,60013
0.936,124.034,53066
0.463,92.766,49133
0.234,185.513,40653
0.563,156.265,135706
0.925,122.726,118909
0.775,62.87,46263
0.468,170.024,295059
0.385,68.38,208196
0.85,140.023,191967
0.85,94.199,112741
0.549,83.878,211979
0.812,129.691,238289
0.449,118.949,211000
0.798,142.068,190406
0.485,95.082,160553
0.325,83.885,162082
0.789,130.022,221467
0.636,87.686,193954
0.246,155.833,211349
0.454,90.08,202515
0.358,95.006,137281
0.554,89.818,154635
0.361,75.841,198280
0.791,127.341,223587
0.542,95.982,211347
0.907,131.465,213600
0.97,133.883,185240
0.861,147.627,214053
0.433,111.348,235187
0.899,141.928,233347
0.962,120.255,224427
0.419,121.622,241080
0.682,122.64,254240
0.499,79.077,248440
0.895,123.813,157693
0.869,143.342,267507
0.881,130.067,295400
0.347,115.755,280373
0.785,121.345,269987
0.965,132.02,218893
0.568,115.972,318613
0.821,127.016,208819
0.699,122.997,214667
0.36,114.979,225913
0.393,125.007,233280
0.872,143.002,219860
0.874,127.995,382441
0.0385,115.77,156000
0.0365,82.281,157133
0.0358,77.609,147067
0.034,71.963,104787
0.102,140.066,56693
0.0797,89.987,173133
0.0327,167.521,136200
0.0272,84.813,143987
0.0308,138.821,142093
0.0296,87.747,174240
0.0683,140.852,112520
0.0303,97.596,99280
0.0352,71.673,119747
0.0367,74.548,71680
0.0597,72.162,102440
0.0296,73.412,109507
0.0361,88.947,196640
0.0369,68.002,182547
0.0355,87.772,62787
0.0505,90.024,168827
0.0339,141.524,137667
0.134,100.348,97067
0.0866,116.774,218733
0.0882,85.991,238773
0.0363,70.002,110867
0.0316,108.444,113813
0.0362,79.659,72613
0.0327,76.989,160080
0.0295,92.514,192493
0.154,110.306,210173
0.118,79.824,172610
0.0389,110.026,203841
0.325,109.972,125658
0.0549,137.273,178227
0.118,145.926,169671
0.74,142.022,92234
0.0954,140.024,116446
0.105,129.937,94621
0.0673,135.15,106873
0.291,130.054,151604
0.188,99.998,187415
0.0481,119.796,173424
0.577,165.412,242640
0.936,124.435,198133
0.796,96.246,244400
0.636,150.925,187427
0.951,112.632,213653
0.905,89.244,254560
0.513,80.919,233787
0.887,143.398,212147
0.966,118.46,194307
0.254,179.845,174427
0.697,123,142439
0.327,130.002,150837
0.272,83.034,117417
0.585,159.382,134508
0.323,113.055,144486
0.311,80.032,150000
